[BeGaze]
Converted from:	F:\1. ON ROAD - Track\006 JW\006 JW 20130413 Rested\SMI\006 JW 20130413 - Rested.idf
Date:	08.08.2014 16:12:12
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	006 JW 20130413 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	169	5838186462	5838306332	119870	406.30	470.29	410.17	320.36	42.28	1356.35	0.50	352.75	28692.52	-21622.03	12368.69
Saccade L	1	170	5840024365	5840044615	20250	414.95	335.59	415.03	335.33	0.05	5.33	1.00	2.52	24.83	-115.49	71.24
Saccade L	1	171	5840623844	5840643842	19998	412.77	360.35	389.18	402.09	1.09	122.52	1.00	54.66	3022.13	-1027.70	1383.35
Saccade L	1	172	5841183219	5841203160	19941	410.22	410.49	390.12	477.53	1.69	178.81	1.00	84.98	4300.28	-4209.95	3757.27
Saccade L	1	173	5841563913	5841582774	18861	386.87	418.15	381.16	376.17	1.76	198.03	0.00	93.28	2021.30	-3965.48	2609.10
Saccade L	1	174	5842241974	5842281984	40010	412.38	354.90	385.89	503.54	3.61	203.26	0.53	90.12	4929.54	-4594.70	4495.77
Saccade L	1	175	5842821346	5842921174	99828	354.33	427.24	368.61	319.06	68.01	1390.61	0.00	681.23	34765.15	-30776.31	14685.97
Saccade L	1	176	5843240837	5843262068	21231	410.08	364.39	410.55	361.54	0.66	91.12	1.00	30.91	275.08	-2093.44	810.19
Saccade L	1	177	5844819073	5844860192	41119	401.93	350.94	386.12	494.93	3.71	198.11	0.49	90.14	4880.22	-4244.71	4108.90
Saccade L	1	178	5845338598	5845359602	21004	378.76	447.37	393.69	377.07	1.90	183.61	1.00	90.44	4560.14	-4113.48	3175.89
Saccade L	1	179	5846058069	5846077645	19576	405.25	403.33	385.04	480.96	2.16	204.93	1.00	110.17	4991.44	-4919.22	3974.03
Saccade L	1	180	5849354273	5849373975	19702	416.65	371.63	417.32	373.48	0.13	7.96	1.00	6.42	116.83	-38.66	67.13
